District,Year,Season,Crop,Temperature_Avg,Temperature_Min,Temperature_Max,Rainfall,Humidity,N,P,K,pH,Organic_Carbon,NDVI_Peak,Yield,Disease_Occurred
Gandhinagar,2013,Summer,Sesamum,26.67715068,6.97,46.12,913.088872,53.43238356,31.21313636,105.9199545,146.7806818,6.118598929,0.551831036,0.643872801,0,0
Gandhinagar,2013,Whole Year,Guar seed,26.67715068,6.97,46.12,913.088872,53.43238356,31.21313636,105.9199545,146.7806818,6.118598929,0.551831036,0.643872801,0.89,0
Gandhinagar,2013,Whole Year,Potato,26.67715068,6.97,46.12,913.088872,53.43238356,31.21313636,105.9199545,146.7806818,6.118598929,0.551831036,0.643872801,24.7,0
Jamnagar,2013,Kharif,Arhar/Tur,26.23246575,10,38.14,469.0260764,64.61443836,31.16763636,62.70145455,30.04068182,6.030531695,0.492278859,0.561214427,0.86,0
Jamnagar,2013,Kharif,Bajra,26.23246575,10,38.14,469.0260764,64.61443836,31.62913636,49.88345455,30.00168182,6.704581177,0.499191852,0.561214427,1.23,0
Jamnagar,2013,Kharif,Castor seed,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,3.6,0
Jamnagar,2013,Kharif,Cotton(lint),26.23246575,10,38.14,469.0260764,64.61443836,94.24363636,48.73295455,29.56618182,6.757557095,0.717283084,0.561214427,6.36,0
Jamnagar,2013,Kharif,Groundnut,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,3.04,0
Jamnagar,2013,Kharif,Moong(Green Gram),26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,0.53,0
Jamnagar,2013,Kharif,Moth,26.23246575,10,38.14,469.0260764,64.61443836,31.62913636,49.88345455,30.00168182,6.704581177,0.499191852,0.561214427,0.48,0
Jamnagar,2013,Kharif,Other Kharif pulses,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,0.39,0
Jamnagar,2013,Kharif,Sesamum,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,0.7,0
Jamnagar,2013,Kharif,Urad,26.23246575,10,38.14,469.0260764,64.61443836,43.70613636,62.53245455,29.35818182,6.901386582,0.537525244,0.561214427,0.66,0
Jamnagar,2013,Rabi,Gram,26.23246575,10,38.14,469.0260764,64.61443836,43.70613636,62.53245455,29.35818182,6.901386582,0.537525244,0.561214427,1.63,0
Jamnagar,2013,Rabi,Onion,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,30.71,0
Jamnagar,2013,Rabi,Rapeseed &Mustard,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,1.76,0
Jamnagar,2013,Rabi,Wheat,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,4.1,0
Jamnagar,2013,Summer,Bajra,26.23246575,10,38.14,469.0260764,64.61443836,31.62913636,49.88345455,30.00168182,6.704581177,0.499191852,0.561214427,2.79,0
Jamnagar,2013,Summer,Groundnut,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,1.67,0
Jamnagar,2013,Summer,Moong(Green Gram),26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,0.53,0
Jamnagar,2013,Summer,Onion,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,27.69,0
Jamnagar,2013,Summer,Sesamum,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,0.48,0
Jamnagar,2013,Summer,Urad,26.23246575,10,38.14,469.0260764,64.61443836,43.70613636,62.53245455,29.35818182,6.901386582,0.537525244,0.561214427,0.54,0
Jamnagar,2013,Whole Year,Garlic,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,5.72,0
Jamnagar,2013,Whole Year,Guar seed,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,0.89,0
Jamnagar,2013,Whole Year,Potato,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,26.56,0
Jamnagar,2013,Whole Year,Sugarcane,26.23246575,10,38.14,469.0260764,64.61443836,31.21313636,105.9199545,146.7806818,6.118598929,0.494199454,0.561214427,69.98,0
Junagadh,2013,Kharif,Arhar/Tur,26.08758904,7.33,44.02,857.1566041,59.13805479,31.16763636,62.70145455,30.04068182,6.030531695,0.547808084,0.650607182,0.86,0
Junagadh,2013,Kharif,Bajra,26.08758904,7.33,44.02,857.1566041,59.13805479,31.62913636,49.88345455,30.00168182,6.704581177,0.554721076,0.650607182,2.38,0
Junagadh,2013,Kharif,Castor seed,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,2.17,0
Junagadh,2013,Kharif,Cotton(lint),26.08758904,7.33,44.02,857.1566041,59.13805479,94.24363636,48.73295455,29.56618182,6.757557095,0.772812308,0.650607182,6.83,0
Junagadh,2013,Kharif,Groundnut,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,3.59,0
Junagadh,2013,Kharif,Jowar,26.08758904,7.33,44.02,857.1566041,59.13805479,68.23713636,50.16295455,29.71568182,6.323691342,0.683414527,0.650607182,1.4,0
Junagadh,2013,Kharif,Moong(Green Gram),26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,0.53,0
Junagadh,2013,Kharif,Other Cereals,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,0.61,0
Junagadh,2013,Kharif,Sesamum,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,0.52,0
Junagadh,2013,Kharif,Soyabean,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,0.75,0
Junagadh,2013,Kharif,Urad,26.08758904,7.33,44.02,857.1566041,59.13805479,43.70613636,62.53245455,29.35818182,6.901386582,0.593054468,0.650607182,1.02,0
Junagadh,2013,Rabi,Gram,26.08758904,7.33,44.02,857.1566041,59.13805479,43.70613636,62.53245455,29.35818182,6.901386582,0.593054468,0.650607182,2.16,0
Junagadh,2013,Rabi,Jowar,26.08758904,7.33,44.02,857.1566041,59.13805479,68.23713636,50.16295455,29.71568182,6.323691342,0.683414527,0.650607182,1.4,0
Junagadh,2013,Rabi,Onion,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,22.35,0
Junagadh,2013,Rabi,Other  Rabi pulses,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,0.9,0
Junagadh,2013,Rabi,Other Cereals,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,1.16,0
Junagadh,2013,Rabi,Rapeseed &Mustard,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,1.78,0
Junagadh,2013,Rabi,Wheat,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,4.49,0
Junagadh,2013,Summer,Bajra,26.08758904,7.33,44.02,857.1566041,59.13805479,31.62913636,49.88345455,30.00168182,6.704581177,0.554721076,0.650607182,2.79,0
Junagadh,2013,Summer,Groundnut,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,1.72,0
Junagadh,2013,Summer,Moong(Green Gram),26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,0.51,0
Junagadh,2013,Summer,Onion,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,29.21,0
Junagadh,2013,Summer,Sesamum,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,0.52,0
Junagadh,2013,Summer,Urad,26.08758904,7.33,44.02,857.1566041,59.13805479,43.70613636,62.53245455,29.35818182,6.901386582,0.593054468,0.650607182,0.64,0
Junagadh,2013,Whole Year,Garlic,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,7.52,0
Junagadh,2013,Whole Year,Guar seed,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,0.89,0
Junagadh,2013,Whole Year,Sugarcane,26.08758904,7.33,44.02,857.1566041,59.13805479,31.21313636,105.9199545,146.7806818,6.118598929,0.549728678,0.650607182,69.98,0
Kheda,2013,Kharif,Arhar/Tur,26.4150411,7.25,46.12,1174.230944,54.94375342,31.16763636,62.70145455,30.04068182,6.030531695,0.593506816,0.718983637,1.13,0
Kheda,2013,Kharif,Bajra,26.4150411,7.25,46.12,1174.230944,54.94375342,31.62913636,49.88345455,30.00168182,6.704581177,0.600419809,0.718983637,1.07,0
Kheda,2013,Kharif,Castor seed,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,1.51,0
Kheda,2013,Kharif,Cotton(lint),26.4150411,7.25,46.12,1174.230944,54.94375342,94.24363636,48.73295455,29.56618182,6.757557095,0.81851104,0.718983637,2.89,0
Kheda,2013,Kharif,Groundnut,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,3.02,0
Kheda,2013,Kharif,Jowar,26.4150411,7.25,46.12,1174.230944,54.94375342,68.23713636,50.16295455,29.71568182,6.323691342,0.729113259,0.718983637,1.44,0
Kheda,2013,Kharif,Maize,26.4150411,7.25,46.12,1174.230944,54.94375342,68.23713636,50.16295455,29.71568182,6.323691342,0.729113259,0.718983637,1.51,0
Kheda,2013,Kharif,Moong(Green Gram),26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,0.53,0
Kheda,2013,Kharif,Moth,26.4150411,7.25,46.12,1174.230944,54.94375342,31.62913636,49.88345455,30.00168182,6.704581177,0.600419809,0.718983637,0.49,0
Kheda,2013,Kharif,Rice,26.4150411,7.25,46.12,1174.230944,54.94375342,69.62163636,49.60395455,42.76768182,6.440874122,0.736302665,0.718983637,2.32,0
Kheda,2013,Kharif,Sesamum,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,0.21,0
Kheda,2013,Kharif,Soyabean,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,0.78,0
Kheda,2013,Kharif,Tobacco,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,2.05,0
Kheda,2013,Kharif,Urad,26.4150411,7.25,46.12,1174.230944,54.94375342,43.70613636,62.53245455,29.35818182,6.901386582,0.638753201,0.718983637,0.6,0
Kheda,2013,Rabi,Gram,26.4150411,7.25,46.12,1174.230944,54.94375342,43.70613636,62.53245455,29.35818182,6.901386582,0.638753201,0.718983637,1.24,0
Kheda,2013,Rabi,Jowar,26.4150411,7.25,46.12,1174.230944,54.94375342,68.23713636,50.16295455,29.71568182,6.323691342,0.729113259,0.718983637,1.12,0
Kheda,2013,Rabi,Maize,26.4150411,7.25,46.12,1174.230944,54.94375342,68.23713636,50.16295455,29.71568182,6.323691342,0.729113259,0.718983637,1.87,0
Kheda,2013,Rabi,Onion,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,30.52,0
Kheda,2013,Rabi,Other  Rabi pulses,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,0.75,0
Kheda,2013,Rabi,Other Cereals,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,1.33,0
Kheda,2013,Rabi,Rapeseed &Mustard,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,1.76,0
Kheda,2013,Rabi,Tobacco,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,1.77,0
Kheda,2013,Rabi,Wheat,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,2.71,0
Kheda,2013,Summer,Bajra,26.4150411,7.25,46.12,1174.230944,54.94375342,31.62913636,49.88345455,30.00168182,6.704581177,0.600419809,0.718983637,2.62,0
Kheda,2013,Summer,Groundnut,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,1.92,0
Kheda,2013,Summer,Maize,26.4150411,7.25,46.12,1174.230944,54.94375342,68.23713636,50.16295455,29.71568182,6.323691342,0.729113259,0.718983637,1.56,0
Kheda,2013,Summer,Moong(Green Gram),26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,0.57,0
Kheda,2013,Summer,Rice,26.4150411,7.25,46.12,1174.230944,54.94375342,69.62163636,49.60395455,42.76768182,6.440874122,0.736302665,0.718983637,2.95,0
Kheda,2013,Summer,Sesamum,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,0.5,0
Kheda,2013,Whole Year,Banana,26.4150411,7.25,46.12,1174.230944,54.94375342,82.84263636,71.98345455,49.38468182,6.15384859,0.776835654,0.718983637,72.67,0
Kheda,2013,Whole Year,Dry chillies,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,1.04,0
Kheda,2013,Whole Year,Garlic,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,6.17,0
Kheda,2013,Whole Year,Guar seed,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,0.89,0
Kheda,2013,Whole Year,Potato,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,23.94,0
Kheda,2013,Whole Year,Sugarcane,26.4150411,7.25,46.12,1174.230944,54.94375342,31.21313636,105.9199545,146.7806818,6.118598929,0.595427411,0.718983637,0,0
Kutch,2013,Kharif,Bajra,26.7130411,3.19,44.83,273.527059,52.98284932,31.62913636,49.88345455,30.00168182,6.704581177,0.453954102,0.475321584,1.47,0
Kutch,2013,Kharif,Castor seed,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,2.16,0
Kutch,2013,Kharif,Cotton(lint),26.7130411,3.19,44.83,273.527059,52.98284932,94.24363636,48.73295455,29.56618182,6.757557095,0.672045334,0.475321584,5.19,0
Kutch,2013,Kharif,Groundnut,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,2.15,0
Kutch,2013,Kharif,Jowar,26.7130411,3.19,44.83,273.527059,52.98284932,68.23713636,50.16295455,29.71568182,6.323691342,0.582647553,0.475321584,1.44,0
Kutch,2013,Kharif,Maize,26.7130411,3.19,44.83,273.527059,52.98284932,68.23713636,50.16295455,29.71568182,6.323691342,0.582647553,0.475321584,1.27,0
Kutch,2013,Kharif,Moong(Green Gram),26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,0.47,0
Kutch,2013,Kharif,Moth,26.7130411,3.19,44.83,273.527059,52.98284932,31.62913636,49.88345455,30.00168182,6.704581177,0.453954102,0.475321584,0.34,0
Kutch,2013,Kharif,Sesamum,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,0.45,0
Kutch,2013,Kharif,Urad,26.7130411,3.19,44.83,273.527059,52.98284932,43.70613636,62.53245455,29.35818182,6.901386582,0.492287494,0.475321584,0.6,0
Kutch,2013,Rabi,Gram,26.7130411,3.19,44.83,273.527059,52.98284932,43.70613636,62.53245455,29.35818182,6.901386582,0.492287494,0.475321584,1.24,0
Kutch,2013,Rabi,Onion,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,30.51,0
Kutch,2013,Rabi,Other Cereals,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,1.11,0
Kutch,2013,Rabi,Rapeseed &Mustard,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,1.91,0
Kutch,2013,Rabi,Wheat,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,3.29,0
Kutch,2013,Summer,Bajra,26.7130411,3.19,44.83,273.527059,52.98284932,31.62913636,49.88345455,30.00168182,6.704581177,0.453954102,0.475321584,2.79,0
Kutch,2013,Summer,Groundnut,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,2.24,0
Kutch,2013,Summer,Moong(Green Gram),26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,0.52,0
Kutch,2013,Summer,Sesamum,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,0.5,0
Kutch,2013,Whole Year,Dry chillies,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,1,0
Kutch,2013,Whole Year,Garlic,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,6.17,0
Kutch,2013,Whole Year,Guar seed,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,0.56,0
Kutch,2013,Whole Year,Potato,26.7130411,3.19,44.83,273.527059,52.98284932,31.21313636,105.9199545,146.7806818,6.118598929,0.448961704,0.475321584,26.56,0
Mehsana,2013,Kharif,Arhar/Tur,26.61772603,7.48,45.7,881.5474859,50.96660274,31.16763636,62.70145455,30.04068182,6.030531695,0.541904882,0.630185638,1,0
Mehsana,2013,Kharif,Bajra,26.61772603,7.48,45.7,881.5474859,50.96660274,31.62913636,49.88345455,30.00168182,6.704581177,0.548817875,0.630185638,1.14,0
Mehsana,2013,Kharif,Castor seed,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,2.14,0
Mehsana,2013,Kharif,Cotton(lint),26.61772603,7.48,45.7,881.5474859,50.96660274,94.24363636,48.73295455,29.56618182,6.757557095,0.766909106,0.630185638,3.61,0
Mehsana,2013,Kharif,Groundnut,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,3.02,0
Mehsana,2013,Kharif,Jowar,26.61772603,7.48,45.7,881.5474859,50.96660274,68.23713636,50.16295455,29.71568182,6.323691342,0.677511325,0.630185638,1.44,0
Mehsana,2013,Kharif,Maize,26.61772603,7.48,45.7,881.5474859,50.96660274,68.23713636,50.16295455,29.71568182,6.323691342,0.677511325,0.630185638,1.27,0
Mehsana,2013,Kharif,Moong(Green Gram),26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,0.37,0
Mehsana,2013,Kharif,Moth,26.61772603,7.48,45.7,881.5474859,50.96660274,31.62913636,49.88345455,30.00168182,6.704581177,0.548817875,0.630185638,0.59,0
Mehsana,2013,Kharif,Other Cereals,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,0.55,0
Mehsana,2013,Kharif,Other Kharif pulses,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,0.47,0
Mehsana,2013,Kharif,Rice,26.61772603,7.48,45.7,881.5474859,50.96660274,69.62163636,49.60395455,42.76768182,6.440874122,0.684700731,0.630185638,2.01,0
Mehsana,2013,Kharif,Sesamum,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,0.35,0
Mehsana,2013,Kharif,Tobacco,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,1.95,0
Mehsana,2013,Kharif,Urad,26.61772603,7.48,45.7,881.5474859,50.96660274,43.70613636,62.53245455,29.35818182,6.901386582,0.587151267,0.630185638,0.43,0
Mehsana,2013,Rabi,Gram,26.61772603,7.48,45.7,881.5474859,50.96660274,43.70613636,62.53245455,29.35818182,6.901386582,0.587151267,0.630185638,1.24,0
Mehsana,2013,Rabi,Onion,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,30.51,0
Mehsana,2013,Rabi,Other Cereals,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,1.11,0
Mehsana,2013,Rabi,Rapeseed &Mustard,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,1.49,0
Mehsana,2013,Rabi,Tobacco,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,1.33,0
Mehsana,2013,Rabi,Wheat,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,3.11,0
Mehsana,2013,Summer,Bajra,26.61772603,7.48,45.7,881.5474859,50.96660274,31.62913636,49.88345455,30.00168182,6.704581177,0.548817875,0.630185638,2.66,0
Mehsana,2013,Summer,Groundnut,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,1.92,0
Mehsana,2013,Summer,Sesamum,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,0,0
Mehsana,2013,Whole Year,Dry chillies,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,1.01,0
Mehsana,2013,Whole Year,Garlic,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,6.18,0
Mehsana,2013,Whole Year,Guar seed,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,0.89,0
Mehsana,2013,Whole Year,Potato,26.61772603,7.48,45.7,881.5474859,50.96660274,31.21313636,105.9199545,146.7806818,6.118598929,0.543825477,0.630185638,27.18,0
Narmada,2013,Kharif,Arhar/Tur,25.99983562,9.36,44.18,1480.076078,61.10846575,31.16763636,62.70145455,30.04068182,6.030531695,0.649839693,0.819233501,0.74,1
Narmada,2013,Kharif,Bajra,25.99983562,9.36,44.18,1480.076078,61.10846575,31.62913636,49.88345455,30.00168182,6.704581177,0.656752685,0.819233501,1.4,1
Narmada,2013,Kharif,Castor seed,25.99983562,9.36,44.18,1480.076078,61.10846575,31.21313636,105.9199545,146.7806818,6.118598929,0.651760287,0.819233501,2.17,1
Narmada,2013,Kharif,Cotton(lint),25.99983562,9.36,44.18,1480.076078,61.10846575,94.24363636,48.73295455,29.56618182,6.757557095,0.874843917,0.819233501,2.5,1
Narmada,2013,Kharif,Groundnut,25.99983562,9.36,44.18,1480.076078,61.10846575,31.21313636,105.9199545,146.7806818,6.118598929,0.651760287,0.819233501,3.01,1
Narmada,2013,Kharif,Jowar,25.99983562,9.36,44.18,1480.076078,61.10846575,68.23713636,50.16295455,29.71568182,6.323691342,0.785446136,0.819233501,1.04,1
Narmada,2013,Kharif,Maize,25.99983562,9.36,44.18,1480.076078,61.10846575,68.23713636,50.16295455,29.71568182,6.323691342,0.785446136,0.819233501,1.27,1
Narmada,2013,Kharif,Moong(Green Gram),25.99983562,9.36,44.18,1480.076078,61.10846575,31.21313636,105.9199545,146.7806818,6.118598929,0.651760287,0.819233501,0.53,1
Narmada,2013,Kharif,Moth,25.99983562,9.36,44.18,1480.076078,61.10846575,31.62913636,49.88345455,30.00168182,6.704581177,0.656752685,0.819233501,0.49,1
Narmada,2013,Kharif,Other Cereals,25.99983562,9.36,44.18,1480.076078,61.10846575,31.21313636,105.9199545,146.7806818,6.118598929,0.651760287,0.819233501,0.57,1
Narmada,2013,Kharif,Other Kharif pulses,25.99983562,9.36,44.18,1480.076078,61.10846575,31.21313636,105.9199545,146.7806818,6.118598929,0.651760287,0.819233501,0.47,1
Narmada,2013,Kharif,Rice,25.99983562,9.36,44.18,1480.076078,61.10846575,69.62163636,49.60395455,42.76768182,6.440874122,0.792635541,0.819233501,0.81,1
Narmada,2013,Kharif,Sesamum,25.99983562,9.36,44.18,1480.076078,61.10846575,31.21313636,105.9199545,146.7806818,6.118598929,0.651760287,0.819233501,0.53,1
Narmada,2013,Kharif,Soyabean,25.99983562,9.36,44.18,1480.076078,61.10846575,31.21313636,105.9199545,146.7806818,6.118598929,0.651760287,0.819233501,0.81,1
Narmada,2013,Kharif,Urad,25.99983562,9.36,44.18,1480.076078,61.10846575,43.70613636,62.53245455,29.35818182,6.901386582,0.695086077,0.819233501,0.6,1
Narmada,2013,Rabi,Gram,25.99983562,9.36,44.18,1480.076078,61.10846575,43.70613636,62.53245455,29.35818182,6.901386582,0.695086077,0.819233501,1.24,1
Narmada,2013,Rabi,Jowar,25.99983562,9.36,44.18,1480.076078,61.10846575,68.23713636,50.16295455,29.71568182,6.323691342,0.785446136,0.819233501,1.22,1
Narmada,2013,Rabi,Maize,25.99983562,9.36,44.18,1480.076078,61.10846575,68.23713636,50.16295455,29.71568182,6.323691342,0.785446136,0.819233501,2.05,1
Narmada,2013,Rabi,Onion,25.99983562,9.36,44.18,1480.076078,61.10846575,31.21313636,105.9199545,146.7806818,6.118598929,0.651760287,0.819233501,30.51,1
